,0
195574,52.84
195575,52.84
195576,52.84
195577,52.84
195578,52.84
195579,52.84
195580,52.84
195581,52.84
195582,52.84
195583,52.84
195584,52.84
195585,52.84
195586,52.84
195587,52.84
195588,52.84
195589,52.84
195590,52.84
195591,52.84
195592,52.84
195593,52.84
195594,52.84
195595,52.84
195596,52.84
195597,52.84
195598,52.84
195599,52.84
195600,52.84
195601,52.84
195602,52.84
195603,52.83
195604,52.83
195605,52.84
195606,52.84
195607,52.84
195608,52.83
195609,52.84
195610,52.84
195611,52.84
195612,52.84
195613,52.84
195614,52.84
195615,52.84
195616,52.84
195617,52.84
195618,52.84
195619,52.84
195620,52.84
195621,52.84
195622,52.84
195623,52.84
195624,52.84
195625,52.84
195626,52.84
195627,52.84
195628,52.84
195629,52.84
195630,52.84
195631,52.84
195632,52.84
195633,52.84
195634,52.84
195635,52.84
195636,52.84
195637,52.84
195638,52.84
195639,52.84
195640,52.84
195641,52.82
195642,52.82
195643,52.66
195644,52.59
195645,51.54
195646,49.15
195647,43.9
195648,44.34
195649,37.56
195650,37.41
195651,35.16
195652,31.93
195653,31.08
195654,35.48
195655,36.25
195656,35.57
195657,34.42
195658,33.98
195659,34.16
195660,34.09
195661,34.86
195662,30.05
195663,29.66
195664,30.25
195665,36.77
195666,32.84
195667,34.57
195668,36.64
195669,34.93
195670,35.26
195671,38.14
195672,33.34
195673,26.04
195674,28.37
195675,35.7
195676,38.6
195677,33.1
195678,33.33
195679,37.89
195680,38.7
195681,30.0
195682,35.26
195683,34.64
195684,34.82
195685,34.39
195686,40.4
195687,38.55
195688,43.15
195689,44.49
195690,42.22
195691,39.93
195692,39.33
195693,41.79
195694,42.71
195695,39.12
195696,30.55
195697,26.99
195698,24.96
195699,23.1
195700,23.49
195701,24.6
195702,25.8
195703,24.64
195704,21.69
195705,20.52
195706,18.34
195707,17.71
195708,16.5
195709,15.32
195710,17.35
195711,17.49
195712,20.13
195713,20.22
195714,18.1
195715,14.74
195716,16.09
195717,15.43
195718,18.53
195719,16.12
195720,13.54
195721,12.45
195722,12.24
195723,14.71
195724,17.86
195725,12.79
195726,10.46
195727,9.78
195728,11.72
195729,12.66
195730,11.94
195731,10.55
195732,11.92
195733,11.61
195734,9.32
195735,7.53
195736,5.62
195737,8.75
195738,8.95
195739,6.96
195740,7.25
195741,7.93
195742,7.17
195743,6.92
195744,7.3
195745,7.01
195746,10.41
195747,8.14
195748,8.97
195749,7.99
195750,6.58
195751,8.14
195752,9.59
195753,7.12
195754,7.2
195755,7.16
195756,8.37
195757,9.1
195758,8.58
195759,9.01
195760,10.79
195761,12.37
195762,14.8
195763,17.91
195764,16.73
195765,19.12
195766,16.9
195767,18.84
195768,21.55
195769,21.64
195770,19.73
195771,19.71
195772,19.0
195773,19.95
195774,16.19
195775,12.16
195776,15.28
195777,13.48
195778,9.66
195779,10.73
195780,14.89
195781,15.27
195782,11.17
195783,12.66
195784,12.91
195785,11.13
195786,12.15
195787,17.28
195788,13.82
195789,10.43
195790,9.08
195791,9.82
195792,14.33
195793,11.04
195794,12.67
195795,14.56
195796,8.28
195797,7.6
195798,8.79
195799,13.65
195800,10.22
195801,11.28
195802,11.2
195803,13.6
195804,15.92
195805,15.2
195806,14.21
195807,13.82
195808,10.91
195809,14.95
195810,15.43
195811,13.93
195812,20.54
195813,15.8
195814,10.63
195815,8.5
195816,8.91
195817,8.77
195818,9.38
195819,10.74
195820,10.61
195821,10.5
195822,9.18
195823,8.92
195824,12.77
195825,15.5
195826,11.86
195827,8.94
195828,11.5
195829,9.93
195830,8.23
195831,10.3
195832,10.49
195833,8.54
195834,6.57
195835,6.86
195836,5.88
195837,5.33
195838,6.05
195839,5.9
195840,7.02
195841,6.94
195842,4.14
195843,3.84
195844,4.21
195845,2.93
195846,3.77
195847,4.24
195848,4.9
195849,3.19
195850,2.99
195851,2.05
195852,1.89
195853,0.65
195854,1.54
195855,1.43
195856,0.7
195857,0.41
195858,0.5
195859,1.0
195860,1.81
195861,2.59
195862,1.8
195863,0.92
195864,0.93
195865,2.01
195866,1.65
195867,0.59
195868,0.82
195869,1.39
195870,4.56
195871,5.32
195872,2.8
195873,1.32
195874,2.59
195875,2.91
195876,4.41
195877,3.02
195878,3.6
195879,4.3
195880,5.11
195881,5.02
195882,3.95
195883,5.94
195884,6.42
195885,7.23
195886,9.3
195887,6.7
195888,6.2
195889,7.95
195890,11.99
195891,9.28
195892,10.12
195893,11.42
195894,8.68
195895,9.33
195896,8.69
195897,7.79
195898,7.94
195899,6.95
195900,7.33
195901,4.54
195902,3.54
195903,3.17
195904,6.27
195905,3.94
195906,3.92
195907,3.81
195908,3.92
195909,6.21
195910,5.95
195911,3.65
195912,3.94
195913,3.06
195914,2.83
195915,3.26
195916,2.31
195917,1.01
195918,0.87
195919,2.9
195920,4.56
195921,4.84
195922,7.0
195923,6.03
195924,4.85
195925,5.36
195926,2.45
195927,0.43
195928,0.4
195929,1.11
195930,0.52
195931,0.44
195932,0.54
195933,1.3
195934,1.09
195935,1.03
195936,1.37
195937,1.53
195938,2.23
195939,2.67
195940,1.5
195941,1.45
195942,2.27
195943,1.27
195944,0.56
195945,0.8
195946,0.84
195947,0.25
195948,0.36
195949,0.32
195950,0.43
195951,0.37
195952,0.62
195953,1.28
195954,0.48
195955,0.6
195956,1.03
195957,0.95
195958,0.46
195959,0.49
195960,0.43
195961,0.38
195962,0.46
195963,0.33
195964,0.45
195965,0.34
195966,0.84
195967,0.4
195968,0.29
195969,0.37
195970,0.33
195971,0.34
195972,0.25
195973,0.27
195974,0.37
195975,0.36
195976,0.39
195977,0.31
195978,0.42
195979,0.3
195980,0.38
195981,0.32
195982,0.38
195983,0.37
195984,0.35
195985,0.41
195986,0.34
195987,0.33
195988,0.35
195989,0.32
195990,0.33
195991,0.31
195992,0.36
195993,0.36
195994,0.34
195995,0.35
195996,0.34
195997,0.35
195998,0.34
195999,0.34
196000,0.34
196001,0.37
196002,0.34
196003,0.33
196004,0.32
196005,0.32
196006,0.34
196007,0.36
196008,0.32
196009,0.31
196010,0.35
196011,0.33
196012,0.32
196013,0.32
196014,0.34
196015,0.32
196016,0.33
196017,0.31
196018,0.33
196019,0.34
196020,0.32
196021,0.31
196022,0.33
196023,0.33
196024,0.33
196025,0.33
196026,0.31
196027,0.34
196028,0.33
196029,0.32
196030,0.34
196031,0.33
196032,0.35
196033,0.35
196034,0.34
196035,0.32
196036,0.33
196037,0.32
196038,0.34
196039,0.32
196040,0.33
196041,0.32
196042,0.34
196043,0.32
196044,0.33
196045,0.32
196046,0.32
196047,0.35
196048,0.33
196049,0.35
196050,0.32
196051,0.34
196052,0.35
196053,0.33
196054,0.35
196055,0.32
196056,0.32
196057,0.35
196058,0.34
196059,0.33
196060,0.33
196061,0.34
196062,0.33
196063,0.35
196064,0.32
196065,0.33
196066,0.32
196067,0.34
196068,0.32
196069,0.34
196070,0.35
196071,0.32
196072,0.34
196073,0.34
196074,0.33
196075,0.32
196076,0.34
196077,0.34
196078,0.34
196079,0.34
196080,0.32
196081,0.35
196082,0.34
196083,0.35
196084,0.34
196085,0.33
196086,0.34
196087,0.35
196088,0.34
196089,0.33
196090,0.33
196091,0.33
196092,0.35
196093,0.34
196094,0.33
196095,0.33
196096,0.34
196097,0.32
196098,0.32
196099,0.33
196100,0.34
196101,0.34
196102,0.34
196103,0.33
196104,0.34
196105,0.33
196106,0.33
196107,0.35
196108,0.34
196109,0.34
196110,0.33
196111,0.33
196112,0.34
196113,0.33
196114,0.34
196115,0.34
196116,0.34
196117,0.33
196118,0.34
196119,0.33
196120,0.35
196121,0.33
196122,0.33
196123,0.33
196124,0.35
196125,0.34
196126,0.34
196127,0.34
196128,0.33
196129,0.33
196130,0.34
196131,0.34
196132,0.34
196133,0.34
196134,0.34
196135,0.35
196136,0.35
196137,0.32
196138,0.34
196139,0.34
196140,0.33
196141,0.35
196142,0.33
196143,0.34
196144,0.34
196145,0.32
196146,0.34
196147,0.34
196148,0.34
196149,0.34
196150,0.34
196151,0.34
196152,0.34
196153,0.34
196154,0.34
196155,0.34
196156,0.34
196157,0.34
196158,0.34
196159,0.34
196160,0.34
196161,0.34
196162,0.34
196163,0.34
196164,0.34
196165,0.34
196166,0.34
196167,0.34
196168,0.34
196169,0.34
196170,0.34
196171,0.34
196172,0.34
196173,0.34
196174,0.34
196175,0.34
196176,0.34
196177,0.34
196178,0.34
196179,0.34
196180,0.34
196181,0.34
196182,0.34
196183,0.34
196184,0.34
196185,0.34
196186,0.34
196187,0.34
196188,0.34
196189,0.34
196190,0.34
196191,0.34
196192,0.34
196193,0.34
196194,0.34
196195,0.34
196196,0.34
196197,0.34
196198,0.34
196199,0.34
196200,0.34
196201,0.34
196202,0.34
196203,0.34
196204,0.34
196205,0.34
196206,0.34
196207,0.34
196208,0.34
196209,0.34
196210,0.34
196211,0.34
196212,0.34
196213,0.34
196214,0.34
196215,0.34
196216,0.34
196217,0.34
196218,0.34
196219,0.34
196220,0.34
196221,0.34
196222,0.34
196223,0.34
196224,0.34
196225,0.34
196226,0.34
196227,0.34
196228,0.34
196229,0.34
196230,0.34
196231,0.34
196232,0.34
196233,0.34
196234,0.34
196235,0.34
196236,0.34
196237,0.34
196238,0.34
196239,0.34
196240,0.34
196241,0.34
196242,0.34
196243,0.34
196244,0.34
196245,0.34
196246,0.34
196247,0.34
196248,0.34
196249,0.34
196250,0.34
196251,0.34
196252,0.34
196253,0.34
196254,0.34
196255,0.34
196256,0.34
196257,0.34
196258,0.34
196259,0.34
196260,0.34
196261,0.34
196262,0.34
196263,0.34
196264,0.34
196265,0.34
196266,0.34
196267,0.34
196268,0.34
196269,0.34
196270,0.34
196271,0.34
196272,0.34
196273,0.34
196274,0.34
196275,0.34
196276,0.34
196277,0.34
196278,0.34
196279,0.34
196280,0.34
196281,0.34
196282,0.34
196283,0.34
196284,0.34
196285,0.34
196286,0.34
196287,0.34
196288,0.34
196289,0.34
196290,0.34
196291,0.34
196292,0.34
196293,0.34
196294,0.34
196295,0.34
196296,0.34
196297,0.34
196298,0.34
196299,0.34
196300,0.34
196301,0.34
196302,0.34
196303,0.34
196304,0.34
196305,0.34
196306,0.34
196307,0.34
196308,0.34
196309,0.34
196310,0.34
196311,0.34
196312,0.34
196313,0.34
196314,0.34
196315,0.34
196316,0.34
196317,0.34
196318,0.34
196319,0.34
196320,0.33
196321,0.33
196322,0.33
196323,0.34
196324,0.33
196325,0.33
196326,0.33
196327,0.33
196328,0.31
196329,0.31
196330,0.36
196331,0.33
196332,0.31
196333,0.3
196334,0.27
196335,0.28
196336,0.27
196337,0.25
196338,0.28
196339,0.28
196340,0.25
196341,0.26
196342,0.22
196343,0.24
196344,0.32
196345,0.27
196346,0.22
196347,0.28
196348,0.25
196349,0.34
196350,0.27
196351,0.26
196352,0.33
196353,0.24
196354,0.26
196355,0.26
196356,0.45
196357,0.74
196358,1.05
196359,1.24
196360,1.57
196361,3.57
196362,7.04
196363,11.03
196364,14.24
196365,15.3
196366,15.41
196367,15.42
196368,20.94
196369,22.88
196370,23.03
196371,23.07
196372,29.11
196373,30.74
196374,30.8
196375,31.63
196376,38.24
196377,38.43
196378,38.43
196379,43.69
196380,45.94
196381,45.98
196382,49.66
196383,52.79
196384,52.84
196385,52.84
196386,52.84
196387,52.84
196388,52.84
196389,52.84
196390,52.84
196391,52.84
196392,52.84
196393,52.84
196394,52.84
196395,52.84
196396,52.84
196397,52.84
196398,52.84
196399,52.84
196400,52.84
196401,52.84
196402,52.84
196403,52.84
196404,52.84
196405,52.84
196406,52.84
196407,52.84
196408,52.84
196409,52.85
196410,52.84
196411,52.84
196412,52.84
196413,52.84
196414,52.84
196415,52.84
196416,52.85
196417,52.84
196418,52.84
196419,52.84
196420,52.84
196421,52.85
196422,52.85
196423,52.84
196424,52.84
196425,52.84
196426,52.84
196427,52.84
196428,52.84
196429,52.84
196430,52.84
196431,52.84
196432,52.84
196433,52.84
196434,52.84
196435,52.84
196436,52.84
196437,52.84
196438,52.84
196439,52.84
196440,52.84
196441,52.84
196442,52.83
196443,52.84
196444,52.84
196445,52.83
196446,52.83
196447,52.83
196448,52.83
196449,52.84
196450,52.84
196451,52.84
196452,52.84
196453,52.83
196454,52.84
196455,52.84
196456,52.84
196457,52.83
196458,52.83
196459,52.83
196460,52.83
196461,52.84
196462,52.84
196463,52.84
196464,52.83
196465,52.83
196466,52.83
196467,52.84
196468,52.84
196469,52.84
196470,52.84
196471,52.84
196472,52.84
196473,52.84
196474,52.84
196475,52.84
196476,52.83
196477,52.84
196478,52.84
196479,52.84
196480,52.84
196481,52.84
196482,52.84
196483,52.83
196484,52.84
196485,52.84
196486,52.84
196487,52.84
196488,52.83
196489,52.84
196490,52.84
196491,52.84
196492,52.82
196493,52.84
196494,52.84
196495,52.84
196496,52.84
196497,52.84
196498,52.83
196499,52.84
196500,52.84
196501,52.83
196502,52.83
196503,52.84
196504,52.83
196505,52.84
196506,52.84
196507,52.84
196508,52.84
196509,52.83
196510,52.83
196511,52.83
196512,52.83
196513,52.83
196514,52.83
196515,52.83
196516,52.83
196517,52.83
196518,52.84
196519,52.83
196520,52.84
196521,52.83
196522,52.84
196523,52.84
196524,52.84
196525,52.83
196526,52.84
196527,52.83
196528,52.84
196529,52.84
196530,52.84
196531,52.84
196532,52.83
196533,52.84
196534,52.84
196535,52.82
196536,52.82
196537,52.83
196538,52.83
196539,52.83
196540,52.84
196541,52.83
196542,52.83
196543,52.83
196544,52.83
196545,52.83
196546,52.83
196547,52.83
196548,52.83
196549,52.84
196550,52.83
196551,52.83
196552,52.83
196553,52.83
196554,52.83
196555,52.84
196556,52.83
196557,52.83
196558,52.83
196559,52.84
196560,52.84
196561,52.83
196562,52.84
196563,52.83
196564,52.81
196565,52.84
196566,52.84
196567,52.84
196568,52.83
196569,52.84
196570,52.84
196571,52.84
196572,52.83
196573,52.84
196574,52.82
196575,52.82
196576,52.83
196577,52.84
196578,52.84
196579,52.83
196580,52.83
196581,52.84
196582,52.84
196583,52.83
196584,52.84
196585,52.83
196586,52.83
196587,52.82
196588,52.82
196589,52.84
196590,52.83
196591,52.83
196592,52.83
196593,52.84
196594,52.83
196595,52.83
196596,52.83
196597,52.83
196598,52.83
196599,52.83
196600,52.84
196601,52.83
196602,52.83
196603,52.83
196604,52.84
196605,52.84
196606,52.84
196607,52.84
196608,52.84
196609,52.84
196610,52.84
196611,52.81
196612,52.82
196613,52.84
196614,52.83
196615,52.83
196616,52.83
196617,52.84
196618,52.83
196619,52.83
196620,52.82
196621,52.76
196622,51.64
196623,43.94
196624,42.24
196625,37.62
196626,37.46
196627,36.54
196628,33.49
196629,33.07
196630,30.92
196631,33.12
196632,35.74
196633,36.49
196634,34.65
196635,31.25
196636,25.39
196637,23.33
196638,23.01
196639,28.48
196640,29.14
196641,24.66
196642,27.29
196643,23.2
196644,25.57
196645,26.1
196646,26.5
196647,29.97
196648,29.77
196649,33.05
196650,43.93
196651,44.43
196652,43.61
196653,43.78
196654,35.71
196655,37.3
196656,49.33
196657,44.81
196658,41.97
196659,44.1
196660,44.33
196661,44.86
196662,44.75
196663,39.52
196664,34.51
196665,29.1
196666,26.96
196667,27.13
196668,27.26
196669,28.82
196670,27.1
196671,28.28
196672,23.15
196673,23.13
196674,25.12
196675,28.15
196676,27.72
196677,22.93
196678,20.52
196679,16.7
196680,15.57
196681,18.85
196682,20.66
196683,20.77
196684,19.05
196685,18.11
196686,18.62
196687,18.8
196688,15.52
196689,19.74
196690,17.45
196691,19.87
196692,24.68
196693,21.98
196694,22.08
196695,29.86
196696,30.21
196697,24.65
196698,20.15
196699,19.9
196700,21.86
196701,21.8
196702,20.1
196703,15.9
196704,17.6
196705,17.95
196706,24.62
196707,22.47
196708,27.44
196709,24.84
196710,25.02
196711,26.81
196712,29.22
196713,32.73
196714,33.69
196715,29.15
196716,28.74
196717,30.32
196718,29.2
196719,24.01
196720,23.32
196721,20.85
196722,18.93
196723,18.5
196724,20.22
196725,20.7
196726,21.5
196727,22.32
196728,24.84
196729,21.02
196730,19.46
196731,16.89
196732,17.21
196733,13.98
196734,16.4
196735,15.89
196736,12.4
196737,11.56
196738,10.81
196739,10.98
196740,8.35
196741,9.22
196742,9.29
196743,10.78
196744,5.98
196745,6.44
196746,5.18
196747,5.27
196748,5.43
196749,5.99
196750,4.19
196751,3.3
196752,3.93
196753,2.08
196754,2.04
196755,2.65
196756,2.37
196757,1.11
196758,0.6
196759,1.18
196760,1.33
196761,1.87
196762,2.32
196763,1.03
196764,0.65
196765,1.19
196766,0.83
196767,0.41
196768,0.29
196769,0.35
196770,0.34
196771,0.31
196772,0.35
196773,0.37
196774,0.34
196775,0.26
196776,0.39
196777,0.38
196778,0.38
196779,0.3
196780,0.34
196781,0.37
196782,0.33
196783,0.33
196784,0.38
196785,0.34
196786,0.33
196787,0.34
196788,0.32
196789,0.35
196790,0.37
196791,0.32
196792,0.31
196793,0.33
196794,0.32
196795,0.35
196796,0.31
196797,0.35
196798,0.34
196799,0.32
196800,0.33
196801,0.34
196802,0.34
196803,0.32
196804,0.37
196805,0.33
196806,0.36
196807,0.36
196808,0.31
196809,0.31
196810,0.32
196811,0.3
196812,0.32
196813,0.33
196814,0.33
196815,0.36
196816,0.32
196817,0.35
196818,0.35
196819,0.29
196820,0.31
196821,0.32
196822,0.31
196823,0.32
196824,0.33
196825,0.32
196826,0.31
196827,0.3
196828,0.32
196829,0.31
196830,0.33
196831,0.31
196832,0.29
196833,0.34
196834,0.31
196835,0.32
196836,0.3
196837,0.29
196838,0.35
196839,0.3
196840,0.3
196841,0.3
196842,0.3
196843,0.33
196844,0.31
196845,0.34
196846,0.3
196847,0.34
196848,0.31
196849,0.31
196850,0.39
196851,0.32
196852,0.3
196853,0.29
196854,0.34
196855,0.31
196856,0.32
196857,0.33
196858,0.31
196859,0.31
196860,0.31
196861,0.29
196862,0.3
196863,0.32
196864,0.31
196865,0.33
196866,0.33
196867,0.37
196868,0.31
196869,0.31
196870,0.35
196871,0.39
196872,0.38
196873,0.34
196874,0.3
196875,0.3
196876,0.33
196877,0.35
196878,0.32
196879,0.31
196880,0.31
196881,0.35
196882,0.31
196883,0.31
196884,0.36
196885,0.31
196886,0.35
196887,0.33
196888,0.3
196889,0.36
196890,0.32
196891,0.37
196892,0.32
196893,0.33
196894,0.34
196895,0.29
196896,0.34
196897,0.31
196898,0.3
196899,0.29
196900,0.33
196901,0.31
196902,0.31
196903,0.32
196904,0.32
196905,0.34
196906,0.3
196907,0.31
196908,0.33
196909,0.29
196910,0.31
196911,0.3
196912,0.32
196913,0.3
196914,0.34
196915,0.31
196916,0.36
196917,0.31
196918,0.31
196919,0.36
196920,0.3
196921,0.31
196922,0.33
196923,0.37
196924,0.37
196925,0.31
196926,0.32
196927,0.3
196928,0.33
196929,0.3
196930,0.32
196931,0.33
196932,0.34
196933,0.32
196934,0.37
196935,0.32
196936,0.31
196937,0.33
196938,0.34
196939,0.39
196940,0.31
196941,0.28
196942,0.28
196943,0.32
196944,0.3
196945,0.31
196946,0.34
196947,0.31
196948,0.33
196949,0.32
196950,0.31
196951,0.31
196952,0.31
196953,0.33
196954,0.32
196955,0.31
196956,0.29
196957,0.31
196958,0.32
196959,0.38
196960,0.3
196961,0.35
196962,0.31
196963,0.32
196964,0.31
196965,0.32
196966,0.31
196967,0.34
196968,0.31
196969,0.33
196970,0.33
196971,0.36
196972,0.29
196973,0.32
196974,0.37
196975,0.3
196976,0.33
196977,0.34
196978,0.32
196979,0.31
196980,0.36
196981,0.39
196982,0.3
196983,0.33
196984,0.34
196985,0.31
196986,0.32
196987,0.36
196988,0.3
196989,0.33
196990,0.32
196991,0.31
196992,0.36
196993,0.31
196994,0.31
196995,0.3
196996,0.38
196997,0.31
196998,0.32
196999,0.33
197000,0.36
197001,0.31
197002,0.37
197003,0.33
197004,0.33
197005,0.35
197006,0.3
197007,0.33
197008,0.31
197009,0.34
197010,0.31
197011,0.32
197012,0.35
197013,0.32
197014,0.35
197015,0.33
197016,0.31
197017,0.32
197018,0.37
197019,0.34
197020,0.29
197021,0.3
197022,0.3
197023,0.35
197024,0.3
197025,0.32
197026,0.31
197027,0.39
197028,0.31
197029,0.32
197030,0.3
197031,0.35
197032,0.38
197033,0.32
197034,0.3
197035,0.32
197036,0.32
197037,0.3
197038,0.33
197039,0.34
197040,0.34
197041,0.31
197042,0.34
197043,0.33
197044,0.32
197045,0.33
197046,0.29
197047,0.35
197048,0.35
197049,0.33
197050,0.34
197051,0.31
197052,0.31
197053,0.33
197054,0.33
197055,0.33
197056,0.38
197057,0.36
197058,0.37
197059,0.3
197060,0.32
197061,0.34
197062,0.32
197063,0.37
197064,0.32
197065,0.3
197066,0.31
197067,0.37
197068,0.3
197069,0.31
197070,0.31
197071,0.29
197072,0.33
197073,0.33
197074,0.31
197075,0.34
197076,0.35
197077,0.32
197078,0.31
197079,0.32
197080,0.33
197081,0.33
197082,0.34
197083,0.37
197084,0.32
197085,0.32
197086,0.32
197087,0.36
197088,0.37
197089,0.35
197090,0.32
197091,0.33
197092,0.35
197093,0.34
197094,0.32
197095,0.35
197096,0.38
197097,0.33
197098,0.32
197099,0.3
197100,0.32
197101,0.35
197102,0.3
197103,0.34
197104,0.32
197105,0.33
197106,0.27
197107,0.39
197108,0.29
197109,0.32
197110,0.32
197111,0.34
197112,0.36
197113,0.29
197114,0.29
197115,0.3
197116,0.33
197117,0.32
197118,0.32
197119,0.3
197120,0.37
197121,0.31
197122,0.34
197123,0.33
197124,0.32
197125,0.33
197126,0.33
197127,0.36
197128,0.36
197129,0.36
197130,0.34
197131,0.36
197132,0.32
197133,0.34
197134,0.32
197135,0.31
197136,0.32
197137,0.38
197138,0.32
197139,0.32
197140,0.37
197141,0.35
197142,0.32
197143,0.36
197144,0.33
197145,0.34
197146,0.33
197147,0.3
197148,0.29
197149,0.32
197150,0.27
197151,0.34
197152,0.31
197153,0.27
197154,0.29
197155,0.31
197156,0.39
197157,0.31
197158,0.35
197159,0.32
197160,0.3
197161,0.32
197162,0.35
197163,0.31
197164,0.37
197165,0.3
197166,0.34
197167,0.31
197168,0.35
197169,0.32
197170,0.33
197171,0.35
197172,0.34
197173,0.31
197174,0.34
197175,0.32
197176,0.33
197177,0.32
197178,0.32
197179,0.32
197180,0.37
197181,0.33
197182,0.34
197183,0.3
197184,0.33
197185,0.35
197186,0.32
197187,0.32
197188,0.34
197189,0.31
197190,0.3
197191,0.35
197192,0.32
197193,0.35
197194,0.3
197195,0.31
197196,0.3
197197,0.3
197198,0.35
197199,0.37
197200,0.32
197201,0.29
197202,0.31
197203,0.3
197204,0.38
197205,0.33
197206,0.36
197207,0.3
197208,0.33
197209,0.31
197210,0.34
197211,0.32
197212,0.31
197213,0.36
197214,0.34
197215,0.34
197216,0.34
197217,0.34
197218,0.33
197219,0.31
197220,0.34
197221,0.37
197222,0.36
197223,0.33
197224,0.33
197225,0.33
197226,0.32
197227,0.35
197228,0.32
197229,0.31
197230,0.32
197231,0.32
197232,0.31
197233,0.32
197234,0.31
197235,0.28
197236,0.35
197237,0.3
197238,0.34
197239,0.32
197240,0.28
197241,0.34
197242,0.31
197243,0.29
197244,0.3
197245,0.31
197246,0.34
197247,0.36
197248,0.36
197249,0.32
197250,0.32
197251,0.33
197252,0.31
197253,0.34
197254,0.32
197255,0.32
197256,0.36
197257,0.31
197258,0.36
197259,0.32
197260,0.33
197261,0.34
197262,0.32
197263,0.33
197264,0.32
197265,0.33
197266,0.34
197267,0.31
197268,0.33
197269,0.34
197270,0.35
197271,0.35
197272,0.34
197273,0.34
197274,0.32
197275,0.31
197276,0.3
197277,0.34
197278,0.3
197279,0.34
197280,0.31
197281,0.34
197282,0.27
197283,0.3
197284,0.33
197285,0.34
197286,0.31
197287,0.35
197288,0.36
197289,0.34
197290,0.34
197291,0.33
197292,0.31
197293,0.34
197294,0.31
197295,0.35
197296,0.35
197297,0.34
197298,0.34
197299,0.33
197300,0.34
197301,0.35
197302,0.34
197303,0.32
197304,0.32
197305,0.35
197306,0.3
197307,0.32
197308,0.32
197309,0.35
197310,0.33
197311,0.32
197312,0.35
197313,0.32
197314,0.36
197315,0.31
197316,0.36
197317,0.33
197318,0.29
197319,0.31
197320,0.34
197321,0.28
197322,0.32
197323,0.31
197324,0.3
197325,0.33
197326,0.36
197327,0.33
197328,0.31
197329,0.31
197330,0.34
197331,0.3
197332,0.33
197333,0.34
197334,0.32
197335,0.34
197336,0.3
197337,0.35
197338,0.31
197339,0.33
197340,0.35
197341,0.34
197342,0.33
197343,0.32
197344,0.35
197345,0.33
197346,0.36
197347,0.32
197348,0.34
197349,0.32
197350,0.32
197351,0.33
197352,0.33
197353,0.33
197354,0.34
197355,0.33
197356,0.29
197357,0.29
197358,0.32
197359,0.33
197360,0.3
197361,0.31
197362,0.29
197363,0.32
197364,0.33
197365,0.34
197366,0.32
197367,0.34
197368,0.32
197369,0.31
197370,0.36
197371,0.32
197372,0.32
197373,0.33
197374,0.35
197375,0.31
197376,0.36
197377,0.3
197378,0.34
197379,0.36
197380,0.32
197381,0.33
197382,0.34
197383,0.33
197384,0.36
197385,0.34
197386,0.32
197387,0.31
197388,0.34
197389,0.35
197390,0.33
197391,0.31
197392,0.34
197393,0.35
197394,0.34
197395,0.31
197396,0.31
197397,0.34
197398,0.32
197399,0.31
197400,0.32
197401,0.31
197402,0.3
197403,0.37
197404,0.35
197405,0.36
197406,0.33
197407,0.32
197408,0.33
197409,0.33
197410,0.36
197411,0.33
197412,0.35
197413,0.34
197414,0.32
197415,0.34
197416,0.36
197417,0.34
197418,0.33
197419,0.32
197420,0.33
197421,0.34
197422,0.34
197423,0.34
197424,0.34
197425,0.36
197426,0.33
197427,0.32
197428,0.33
197429,0.33
197430,0.35
197431,0.34
197432,0.33
197433,0.33
197434,0.32
197435,0.34
197436,0.31
197437,0.33
197438,0.32
197439,0.37
197440,0.34
197441,0.35
197442,0.33
197443,0.34
197444,0.33
197445,0.34
197446,0.32
197447,0.34
197448,0.33
197449,0.31
197450,0.32
197451,0.34
197452,0.34
197453,0.36
197454,0.35
197455,0.34
197456,0.35
197457,0.34
197458,0.32
197459,0.32
197460,0.35
197461,0.34
197462,0.35
197463,0.32
197464,0.32
197465,0.32
197466,0.35
197467,0.33
197468,0.31
197469,0.34
197470,0.32
197471,0.31
197472,0.3
197473,0.34
197474,0.33
197475,0.3
197476,0.33
197477,0.34
197478,0.33
197479,0.32
197480,0.32
197481,0.36
197482,0.32
197483,0.34
197484,0.34
197485,0.32
197486,0.35
197487,0.35
197488,0.32
197489,0.33
197490,0.33
197491,0.33
197492,0.34
197493,0.35
197494,0.33
197495,0.34
197496,0.34
197497,0.33
197498,0.34
197499,0.34
197500,0.35
197501,0.34
197502,0.34
197503,0.35
197504,0.34
197505,0.34
197506,0.33
197507,0.31
197508,0.32
197509,0.34
197510,0.32
197511,0.31
197512,0.33
197513,0.32
197514,0.34
197515,0.35
197516,0.34
197517,0.36
197518,0.32
197519,0.34
197520,0.34
197521,0.35
197522,0.33
197523,0.35
197524,0.33
197525,0.33
197526,0.32
197527,0.34
197528,0.35
197529,0.35
197530,0.34
197531,0.34
197532,0.34
197533,0.32
197534,0.33
197535,0.34
197536,0.33
197537,0.35
197538,0.33
197539,0.35
197540,0.34
197541,0.33
197542,0.35
197543,0.35
197544,0.36
197545,0.36
197546,0.34
197547,0.35
197548,0.35
197549,0.35
197550,0.31
197551,0.33
197552,0.34
197553,0.32
197554,0.32
197555,0.36
197556,0.33
197557,0.32
197558,0.33
197559,0.35
197560,0.32
197561,0.35
197562,0.34
197563,0.35
197564,0.34
197565,0.32
197566,0.34
197567,0.33
197568,0.32
197569,0.34
197570,0.33
197571,0.34
197572,0.33
